Available,Duration,Total_Fare,no_of_days_to_flight,Airways_Air India,Airways_AirAsia,Airways_Go Air,Airways_IndiGo,Airways_Jet Airways,Airways_Spicejet,Airways_Vistara,Dept_Time_BSR,Dept_Time_MDSS,Dept_Time_SRMD,Dept_Time_SSMN,Arr_Time_BSR,Arr_Time_MDSS,Arr_Time_SRMD,Arr_Time_SSMN,Hopping_False,Hopping_True
1,645,5647,48,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
6,115,8224,5,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
34,195,5210,3,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
4,1705,7653,28,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
7,130,3248,32,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0
8,130,3496,42,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
49,195,4490,10,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
3,140,3050,33,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0
1,130,4280,22,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
7,550,13123,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
1,125,3248,12,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
4,1610,11853,15,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
2,1045,9238,26,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
9,130,3495,46,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
7,1045,7779,37,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
1,1125,5821,53,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
2,300,2996,40,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0
18,125,3496,56,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
7,1590,9238,27,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
1,1520,5647,47,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
2,375,6351,56,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
15,130,3496,37,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
85,180,4490,32,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
7,120,5348,7,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
6,1105,13018,5,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
2,140,5160,8,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0
6,1005,7779,50,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
7,680,5821,46,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
7,125,3248,40,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
7,1475,7012,54,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
6,860,5821,38,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
3,260,7646,20,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1
1,765,5227,45,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
7,640,10005,19,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
1,365,6377,32,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
3,415,14566,7,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
7,765,6645,49,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
7,325,9931,27,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
4,120,3248,43,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0
1,130,5160,2,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
9,130,3049,42,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0
1,265,6408,23,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
6,1450,15570,7,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
7,980,16065,7,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
7,150,2840,44,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
6,130,5390,8,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0
23,180,4105,19,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
4,455,16573,6,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
9,135,2829,51,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0
7,340,9028,18,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
7,1575,8199,31,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
2,525,8010,25,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0
72,180,4899,40,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
1,830,5821,43,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
7,1605,5658,41,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
7,580,12997,13,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
1,130,6130,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0
9,320,6407,51,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
2,695,5647,48,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
12,135,4665,26,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0
4,540,7012,44,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
71,195,4490,27,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
13,130,3496,56,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
4,350,14341,14,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
8,130,8224,4,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
1,320,5647,39,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0
1,430,7012,33,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
7,120,6335,6,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
7,1270,5091,36,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
6,885,7065,34,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
1,830,9711,23,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
3,135,4490,12,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0
7,920,8199,55,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
1,1485,5647,43,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
2,510,5926,56,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
55,130,3496,40,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
7,1165,7065,32,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
2,545,5647,48,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
2,1485,9028,25,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
7,230,7784,38,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
7,135,3852,44,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
6,150,3717,18,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
7,150,4280,17,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
7,1150,10005,20,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
7,775,7012,50,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
7,640,7779,29,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
12,130,3496,34,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
7,130,3852,22,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0
9,135,4351,36,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
1,135,3927,25,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0
9,335,7655,26,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1
9,130,4971,14,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0
11,130,3496,34,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
3,135,4860,17,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
7,340,7170,44,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0
7,620,7065,44,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
7,1085,7012,39,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
9,130,3155,42,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
1,1375,13281,4,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0
7,320,8173,33,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
7,1565,8778,26,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
7,325,9028,25,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
7,1555,7170,36,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
9,125,4755,21,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
2,990,11123,2,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
2,390,7012,44,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
3,150,5160,3,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
9,130,5349,16,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0
14,385,6842,47,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
17,140,3496,28,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0
3,825,6540,35,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
9,125,4351,4,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
7,860,7012,38,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
7,265,13186,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0
43,270,3979,51,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
7,800,7012,39,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
13,325,5719,49,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
2,1375,11863,2,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
7,905,5821,53,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
7,765,6540,41,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
29,130,8224,4,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
9,345,10341,44,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
29,135,3496,28,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0
3,890,5362,33,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
7,1255,6540,44,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
1,650,5647,53,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
3,825,5227,43,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
9,375,12231,8,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
57,265,3979,48,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
8,385,11809,10,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
7,120,3852,44,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0
7,1165,7065,37,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
5,360,6540,34,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0
6,1175,5647,47,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
7,1165,6540,54,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
5,1200,7603,20,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
2,255,3772,29,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0
1,135,4860,15,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
21,265,3102,40,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
6,145,3498,10,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
11,130,3050,50,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0
7,475,7012,33,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
9,130,4247,25,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0
7,725,7065,34,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
9,135,3547,34,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
7,470,7065,33,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
5,370,5821,46,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
7,1085,7012,44,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
4,430,7779,28,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0
6,265,20641,9,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
7,545,12047,3,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
3,695,12047,6,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
7,770,5821,48,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
2,325,5719,17,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
3,360,6540,33,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0
2,1190,5821,52,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
7,810,5926,49,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
2,1150,8608,19,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
9,890,6412,38,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
1,800,11249,16,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
9,295,4723,52,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
21,150,2840,32,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
7,430,7012,44,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
9,295,12231,10,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
6,990,6540,49,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
9,135,6283,6,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
7,825,9238,27,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
5,640,7884,28,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
8,1455,9553,16,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
1,500,13354,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
9,470,7558,12,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
78,235,6166,56,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0
7,1270,4251,48,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
9,710,9238,22,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
9,915,6298,56,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
6,130,3050,40,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
2,1105,9238,26,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
2,895,3857,35,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
4,130,2443,45,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0
6,365,8897,18,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
2,810,5821,45,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
2,150,3717,31,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
8,385,4557,52,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
9,130,3722,28,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
7,120,8514,8,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0
7,485,7012,32,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
9,535,5910,19,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
7,130,3852,53,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
5,255,2876,50,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0
2,580,9238,26,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
17,130,3286,53,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
7,340,7012,46,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
7,325,15570,13,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
83,265,3979,46,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
3,130,3050,38,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
2,255,2876,34,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0
12,130,4490,23,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
7,120,3852,51,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
2,620,8965,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0
7,1290,14378,7,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
80,145,4490,32,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
7,395,12467,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
3,1690,9028,25,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
9,660,8092,13,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
7,755,9028,24,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
2,485,9238,26,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
9,130,3701,12,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0
1,540,5647,48,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
9,1335,7935,27,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
3,645,9028,18,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
32,130,5151,26,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0
7,1165,5821,48,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
6,130,3496,36,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
6,135,3698,16,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0
6,350,11480,25,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
8,130,2882,39,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
7,1165,5821,40,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
9,135,4230,19,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
7,1330,10951,17,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
9,1455,9291,15,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
4,125,3852,9,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
9,130,3722,24,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0
5,415,5787,7,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
8,325,5383,50,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
66,180,4899,33,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
7,320,10315,25,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
7,360,7779,40,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0
7,800,9774,29,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
5,130,3927,19,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
1,135,2443,47,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0
1,765,5332,42,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
8,130,3050,52,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0
7,1335,2713,42,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
2,830,8010,25,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
7,475,7012,52,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0
9,130,4351,21,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0
4,550,12152,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
9,125,4971,6,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
28,180,5700,7,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
4,545,5821,53,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0
3,550,6540,41,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
7,140,3050,42,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0
9,130,6130,13,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
12,265,3102,24,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
9,470,10551,5,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
9,130,5349,27,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
1,705,10636,21,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0
9,265,3102,25,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
9,125,3701,13,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
4,1605,6330,49,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
9,440,11539,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
5,1500,5152,56,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
7,765,10005,18,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
7,130,3050,50,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
1,130,3286,36,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
3,470,13281,4,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
7,545,7012,39,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
7,780,6792,51,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
6,130,4490,17,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
9,915,9396,23,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
9,130,3249,32,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0
9,795,10761,12,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
7,1125,3857,49,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
1,265,6182,28,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
5,905,9028,20,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
9,130,3595,20,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0
7,415,8199,29,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
3,1020,12572,6,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
6,325,15570,14,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
5,695,12047,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
37,255,3979,35,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0
3,990,11149,8,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
7,595,9831,22,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
2,440,5227,53,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0
9,130,4865,56,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
7,470,7065,32,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
9,660,5782,44,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
4,265,8283,4,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0
7,650,7065,39,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
7,1290,8535,23,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
5,720,5821,53,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0
9,125,4125,17,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
16,310,3102,48,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0
5,905,5821,48,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
9,130,3249,54,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0
12,180,6519,56,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
7,840,7117,51,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
7,120,3852,32,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
5,550,5227,48,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
6,470,7065,34,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
80,140,4490,56,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
7,1105,7012,38,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
23,130,4665,15,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0
1,195,4105,23,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
9,1200,8390,23,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
27,140,3498,53,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
6,1500,8092,9,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
7,550,10005,24,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
4,725,5821,45,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
1,1255,5227,48,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
9,1455,10341,12,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
7,750,6792,44,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
5,765,5647,47,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
7,650,9028,25,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
7,905,8598,25,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
4,885,9028,23,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
5,715,7065,34,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
1,130,2443,41,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0
7,1530,9028,23,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
7,755,10636,15,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
7,265,7800,41,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
56,265,3979,43,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
3,135,6130,6,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0
7,130,4280,19,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
3,960,7117,39,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
9,130,3496,50,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
9,135,7081,8,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
4,130,2829,33,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0
7,1255,6540,43,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
